"","site_no","coord_acy_","dec_coord_","lat","long"
"504",11424500,"S","NAD83",39.02628325,-121.4371809
"505",11424600,"F","NAD83",39.19350409,-121.3407932
"506",11425000,"F","NAD83",38.8904532,-121.6044058
"507",11425310,"F","NAD83",38.95684206,-121.0418892
"508",11425415,"F","NAD83",38.88962106,-121.0985574
"509",11425416,"F","NAD83",38.83489995,-121.0930013
"510",11425417,"F","NAD83",38.84239977,-121.107724
"511",11425500,"F","NAD83",38.77434584,-121.5982928
"512",11426000,"F","NAD83",38.60684926,-121.5552347
"513",11426110,"F","NAD83",39.2843493,-120.3565902
"514",11426120,"F","NAD83",39.28434944,-120.3465899
"515",11426130,"F","NAD83",39.2760159,-120.366868
"516",11426140,"F","NAD83",39.27490479,-120.3671458
"517",11426150,"F","NAD83",39.26712708,-120.3649233
"518",11426160,"F","NAD83",39.26601607,-120.356312
"519",11426190,"F","NAD83",39.2987899,-120.6429889
"520",11426195,"F","NAD83",39.25739995,-120.7335469
"521",11426196,"F","NAD83",39.24184417,-120.7518805
"522",11426200,"F","NAD83",39.1435107,-120.7593781
"523",11426400,"F","NAD83",39.13017676,-120.7966019
"524",11426500,"F","NAD83",39.0401755,-120.9027165
"525",11427000,"F","NAD83",38.93600919,-121.023833
"526",11427200,"F","NAD83",39.0782386,-120.4085318
"527",11427500,"F","NAD83",39.1096266,-120.4813127
"528",11427700,"F","NAD83",39.1357376,-120.4785353
"529",11427750,"F","NAD83",39.13295978,-120.4838132
"530",11427760,"F","NAD83",39.0251806,-120.5954812
"531",11427765,"F","NAD83",39.00017814,-120.7240952
"532",11427770,"F","NAD83",39.02629158,-120.603537
"533",11427800,"F","NAD83",38.97962958,-120.2182452
"534",11427940,"F","NAD83",38.98768507,-120.2257454
"535",11427960,"F","NAD83",38.98879619,-120.2232453
"536",11428000,"F","NAD83",39.0193515,-120.2471356
"537",11428001,"F","NAD83",39.0193515,-120.2471356
"538",11428300,"F","NAD83",39.00462926,-120.2568578
"539",11428400,"F","NAD83",39.00490704,-120.2563022
"540",11428600,"F","NAD83",39.02490284,-120.5963146
"541",11428800,"F","NAD83",39.05657207,-120.4079758
"542",11429000,"F","NAD83",38.94823908,-120.4001967
"543",11429300,"F","NAD83",38.89712824,-120.3782515
"544",11429340,"F","NAD83",38.98240649,-120.3251937
"545",11429500,"F","NAD83",39.00546206,-120.3154712
"546",114296005,"S","NAD83",38.9660169,-120.3938075
"547",11429800,"F","NAD83",38.9032394,-120.3726957
"548",11430000,"F","NAD83",38.95462796,-120.4015856
"549",11430500,"F","NAD83",38.9679606,-120.4663103
"550",11431000,"F","NAD83",38.95823817,-120.4857555
"551",11431500,"F","NAD83",38.93823816,-120.4793665
"552",11431800,"F","NAD83",38.8946257,-120.5682585
"553",11432000,"F","NAD83",38.9032363,-120.6043707
"554",11432500,"F","NAD83",38.90379188,-120.6040929
"555",11433040,"F","NAD83",38.92351348,-120.6418716
"556",11433060,"F","NAD83",39.0510159,-120.471589
"557",11433065,"F","NAD83",39.0510159,-120.471589
"558",11433080,"F","NAD83",39.04907139,-120.4832561
"559",11433085,"F","NAD83",39.04907139,-120.4832561
"560",11433100,"F","NAD83",39.02101555,-120.5157567
"561",11433200,"F","NAD83",38.99240049,-120.7215952
"562",11433212,"F","NAD83",39.0037888,-120.7465959
"563",11433260,"F","NAD83",39.0240671,-120.7185401
"564",11433300,"F","NAD83",39.0060108,-120.7607633
"565",11433400,"F","NAD83",38.93406607,-120.8735478
"566",11433420,"F","NAD83",38.9260099,-120.9485517
"567",11433500,"F","NAD83",38.917954,-121.0152215
"568",11433799,"F","NAD83",38.8721215,-121.056056
"569",11433800,"F","NAD83",38.8721215,-121.056056
"570",11433930,"F","NAD83",38.83656658,-121.0943902
"571",11434000,"F","NAD83",38.81378926,-121.0941123
"572",11434500,"F","NAD83",38.83101846,-120.0376835
"573",11435000,"F","NAD83",38.84851879,-120.1287978
"574",11435100,"F","NAD83",38.81574095,-120.1171308
"575",11435500,"F","NAD83",38.77379648,-120.2965819
"576",11436000,"F","NAD83",38.67157545,-120.1229654
"577",11436500,"S","NAD83",38.67213096,-120.1179652
"578",11436510,"S","NAD83",38.67888889,-120.1163889
"579",11436999,"F","NAD83",38.7085188,-120.0515736
"580",11437000,"F","NAD83",38.70796326,-120.051018
"581",11437500,"F","NAD83",38.7043523,-120.0651852
"582",11438000,"F","NAD83",38.76046348,-120.2815813
"583",11439000,"F","NAD83",38.7643516,-120.320194
"584",11439500,"F","NAD83",38.76351814,-120.3285276
"585",11439501,"F","NAD83",38.76351814,-120.3285276
"586",11439950,"F","NAD83",38.7640728,-120.375474
"587",11439999,"F","NAD83",38.75518399,-120.3724184
"588",11440000,"F","NAD83",38.75518399,-120.3724184
"589",11440500,"F","NAD83",38.7540718,-120.4274207
"590",11440850,"F","NAD83",38.8674061,-120.3726958
"591",11440900,"F","NAD83",38.8507393,-120.3818629
"592",11441000,"F","NAD83",38.8651831,-120.4274203
"593",11441002,"F","NAD83",38.8646273,-120.4438098
"594",11441500,"F","NAD83",38.81879517,-120.3651957
"595",11441780,"F","NAD83",38.83407049,-120.531591
"596",11441800,"F","NAD83",38.85212708,-120.4571437
"597",11441895,"F","NAD83",38.79545866,-120.6218722
"598",11441900,"F","NAD83",38.8237926,-120.5393692
"599",11442000,"F","NAD83",38.79157,-120.5885377
"600",11442500,"S","NAD83",38.79351424,-120.618261
"601",11442700,"F","NAD83",38.8112919,-120.623261
"602",11443000,"F","NAD83",38.7712916,-120.7052088
"603",11443460,"F","NAD83",38.76518019,-120.7868786
"604",11443500,"F","NAD83",38.7729583,-120.7015975
"605",11443501,"F","NAD83",38.7729583,-120.7015975
"606",11444200,"F","NAD83",38.79434654,-120.7754889
"607",11444201,"F","NAD83",38.79434654,-120.7754889
"608",11444260,"F","NAD83",38.79406877,-120.7754889
"609",11444280,"F","NAD83",38.78323555,-120.7785447
"610",11444500,"F","NAD83",38.7710133,-120.8163242
"611",11445000,"F","NAD83",38.80156804,-120.8910493
"612",11445500,"F","NAD83",38.81851188,-120.946885
"613",11446000,"F","NAD83",38.7610127,-120.9899423
"614",11446500,"F","NAD83",38.6354601,-121.2277262
"615",11447000,"F","NAD83",38.5679613,-121.4232867
"616",11447030,"F","NAD83",38.60240499,-121.3955082
"617",11447270,"F","NAD83",38.8007339,-121.1291132
"618",11447293,"S","NAD83",38.73323514,-121.301895
"619",11447300,"F","NAD83",38.72879075,-121.3532853
"620",11447330,"S","NAD83",38.6565703,-121.3824525
"621",11447360,"S","NAD83",38.64184848,-121.3827302
"622",11447500,"F","NAD83",38.5865717,-121.505511
"623",11447650,"S","NAD83",38.45601954,-121.5013437
"624",11448500,"F","NAD83",38.9268444,-122.8808283
"625",11448900,"F","NAD83",38.91962268,-122.9208298
"626",11449000,"F","NAD83",38.9360107,-122.9080515
"627",11449010,"F","NAD83",38.94823234,-122.90194
"628",11449100,"F","NAD83",39.0954488,-122.9616644
"629",11449350,"F","NAD83",38.9757301,-122.6127608
"630",11449450,"F","NAD83",38.8890662,-122.5974832
"631",11449460,"F","NAD83",38.9093435,-122.6144282
"632",11449500,"F","NAD83",38.92739984,-122.8436046
"633",11450500,"F","NAD83",38.92517627,-122.6124835
"634",11451000,"F","NAD83",38.9240648,-122.5658147
"635",11451100,"F","NAD83",39.1654458,-122.6199862
"636",11451292,"5","NAD83",39.07905977,-122.5355367
"637",11451300,"F","NAD83",39.07544877,-122.5341477
"638",11451500,"F","NAD83",39.0190618,-122.56887
"639",11451520,"F","NAD83",38.89045435,-122.2383082
"640",11451540,"S","NAD83",39.00906186,-122.4355324
"641",11451600,"S","NAD83",38.8640661,-122.3541436
"642",11451690,"S","NAD83",39.0385054,-122.4191439
"643",11451700,"F","NAD83",39.01239508,-122.3594202
"644",11451715,"S","NAD83",38.95767446,-122.3427535
"645",11451720,"S","NAD83",38.94406375,-122.3446981
"646",11451760,"S","NAD83",38.9129536,-122.2716419
"647",11451950,"F","NAD83",38.737403,-122.1244177
"648",11452000,"F","NAD83",38.728792,-122.1052505
"649",11452500,"F","NAD83",38.727126,-121.8071874
"650",11452600,"S","NAD83",38.72601499,-121.7299631
"651",11452800,"S","NAD83",38.68268185,-121.6730164
"652",11452900,"S","NAD83",38.67851526,-121.6727386
"653",11452901,"S","NAD83",38.67851526,-121.6727386
"654",11453000,"F","NAD83",38.6776817,-121.6441266
"655",11453170,"F","NAD83",38.74018387,-122.6891552
"656",11453200,"F","NAD83",38.7351832,-122.6488756
"657",11453500,"F","NAD83",38.77879078,-122.5174807
"658",11453550,"F","NAD83",38.77156869,-122.408312
"659",11453570,"F","NAD83",38.70462615,-122.2966438
"660",11453580,"F","NAD83",38.71157045,-122.2930327
"661",11453600,"F","NAD83",38.62990556,-122.3321998
"662",11453700,"F","NAD83",38.4346322,-122.2052512
"663",11454000,"F","NAD83",38.51518487,-122.0819159
"664",11454100,"F","NAD83",38.47768546,-122.0296919
"665",11454210,"F","NAD83",38.4926849,-122.0030248
"666",11454500,"F","NAD83",38.52073996,-121.967746
"667",11455000,"F","NAD83",38.5232401,-121.7871846
"668",11455900,"F","NAD83",38.57712994,-122.578872
"669",11455950,"F","NAD83",38.487687,-122.481647
"670",11456000,"S","NAD83",38.51129745,-122.455813
"671",11456500,"F","NAD83",38.44713238,-122.3808113
"672",11457000,"F","NAD83",38.35630164,-122.364977
"673",11457500,"F","NAD83",38.3665791,-122.3510878
"674",11458000,"F","NAD83",38.3682457,-122.3033085
"675",11458100,"F","NAD83",38.33852436,-122.2694182
"676",11458200,"F","NAD83",38.31769165,-122.3441427
"677",11458300,"F","NAD83",38.3018588,-122.3038634
"678",11458350,"5","NAD83",38.28574818,-122.2758066
"679",11458433,"S","NAD83",38.4188004,-122.5627606
"680",11458500,"S","NAD83",38.32324705,-122.4944258
"681",11459000,"F","NAD83",38.2610275,-122.6608199
"682",11459150,"S","NAD83",38.2382502,-122.6402637
"683",11459300,"F","NAD83",38.1824182,-122.6163732
"684",11459500,"F","NAD83",38.10769775,-122.5799815
"685",11459800,"F","NAD83",37.9727013,-122.5363655
"686",11459830,"F","NAD83",37.98214537,-122.5149755
"687",11460000,"S","NAD83",37.96297947,-122.556922
"688",11460100,"F","NAD83",37.8971482,-122.5360868
"689",11460151,"S","NAD83",37.8661111,-122.578611
"690",11460160,"F","NAD83",37.9190922,-122.6702614
"691",11460170,"F","NAD83",37.9185367,-122.6930404
"692",11460400,"F","NAD83",38.0268673,-122.736377
"693",11460500,"F","NAD83",38.0721441,-122.7594338
"694",11460600,"F","NAD83",38.08019988,-122.7844348
"695",11460601,"5","NAD83",38.0779777,-122.7836014
"696",11460750,"F","NAD83",38.1757531,-122.8183254
"697",11460800,"F","NAD83",38.20964128,-122.8608274
"698",11460920,"F","NAD83",38.34824949,-122.9802769
"699",11460940,"F","NAD83",39.319332,-123.2233399
"700",11461000,"F","NAD83",39.1954471,-123.1950048
"701",11461400,"F","NAD83",39.2609999,-123.1163915
"702",11461500,"F","NAD83",39.24655605,-123.1302806
"703",11461501,"F","NAD83",39.24655605,-123.1302806
"704",11462000,"F","NAD83",39.1973914,-123.1875046
"705",11462080,"5","NAD83",39.1129496,-123.1830602
"706",11462500,"F","NAD83",39.02656314,-123.1305588
"707",11462700,"F","NAD83",38.97212104,-123.1427815
"708",11463000,"F","NAD83",38.8793475,-123.0536124
"709",11463160,"F","NAD83",38.76351754,-122.74638
"710",11463170,"F","NAD83",38.79768326,-122.8024929
"711",11463200,"F","NAD83",38.8260167,-122.9969442
"712",11463500,"F","NAD83",38.71268685,-122.8958295
"713",11463682,"S","NAD83",38.65824247,-122.8294376
"714",11463900,"S","NAD83",38.6410198,-122.7638792
"715",11463940,"F","NAD83",38.60824169,-122.6947095
"716",11463980,"F","NAD83",38.6329653,-122.8555494
"717",11464000,"F","NAD83",38.61324316,-122.8363818
"718",11464050,"F","NAD83",38.88601437,-123.1552822
"719",11464400,"F","NAD83",38.7890748,-123.1555604
"720",11464500,"F","NAD83",38.74963216,-123.0922252
"721",11464860,"F","NAD83",38.69602174,-123.0966697
"722",11465000,"F","NAD83",38.71963226,-123.0005556
"723",11465050,"F","NAD83",38.72213199,-122.9774992
"724",11465150,"F","NAD83",38.70046558,-122.9722211
"725",11465200,"F","NAD83",38.698521,-122.9580539
"726",11465240,"S","NAD83",38.65324355,-122.9272191
"727",11465350,"F","NAD83",38.58741046,-122.8622159
"728",11465390,"S","NAD83",38.5157448,-122.8647153
"729",11465500,"S","NAD83",38.50935499,-122.7697109
"730",11465660,"S","NAD83",38.34324776,-122.7019317
"731",11465680,"S","NAD83",38.35213667,-122.7441551
"732",11465690,"S","NAD83",38.40213524,-122.7330434
"733",11465700,"S","NAD83",38.37352515,-122.7683227
"734",11465750,"S","NAD83",38.42546874,-122.8291584
"735",11465800,"F","NAD83",38.45685536,-122.6316512
"736",11466065,"S","NAD83",38.45491127,-122.6802637
"737",11466170,"S","NAD83",38.4388007,-122.7024867
"738",11466200,"F","NAD83",38.4365787,-122.7247096
"739",11466320,"S","NAD83",38.44519026,-122.8072129
"740",11466800,"S","NAD83",38.49407838,-122.8533258
"741",11467000,"F","NAD83",38.50852336,-122.9277737
"742",11467200,"S","NAD83",38.5065797,-123.0697239
"743",11467295,"S","NAD83",38.69407879,-123.4102865
"744",11467485,"S","NAD83",38.7093563,-123.4077864
"745",11467500,"F","NAD83",38.70491205,-123.4230642
"746",11467510,"S","NAD83",38.70907868,-123.4266753
"747",11467553,"S","NAD83",38.7899103,-123.5094535
"748",11467600,"F","NAD83",38.92629636,-123.6302925
"749",11467800,"F","NAD83",38.9929568,-123.4344535
"750",11467850,"F","NAD83",39.02545348,-123.2913963
"751",11468000,"F","NAD83",39.17045608,-123.668069
"752",11468010,"S","NAD83",39.260174,-123.6177893
"753",11468070,"S","NAD83",39.2290609,-123.4663987
"754",11468092,"S","NAD83",39.3182268,-123.6147342
"755",11468150,"F","NAD83",39.3868371,-123.8127934
"756",11468500,"F","NAD83",39.42822378,-123.7377917
"757",11468540,"F","NAD83",39.4568332,-123.7233474
"758",11468600,"F","NAD83",39.57266134,-123.7002934
"759",11468850,"F","NAD83",39.7987639,-123.8208548
"760",11468900,"S","NAD83",40.139309,-123.991423
"761",11468990,"F","NAD83",40.22291758,-124.1108743
"762",11469000,"S","NAD83",40.31319125,-124.283381
"763",11469500,"F","NAD83",40.3262464,-124.2942152
"764",11469800,"F","NAD83",39.43821498,-122.760828
"765",11470500,"F","NAD83",39.40793878,-122.9713896
"766",11471000,"F","NAD83",39.366552,-123.1275046
"767",11471099,"F","NAD83",39.36155219,-123.1283379
"768",11471100,"F","NAD83",39.36155219,-123.1283379
"769",11471105,"F","NAD83",39.36155219,-123.1283379
"770",11471106,"F","NAD83",39.36155219,-123.1283379
"771",11471500,"F","NAD83",39.38849566,-123.1161157
"772",11471800,"F","NAD83",39.4193285,-123.2288971
"773",11472000,"F","NAD83",39.49293695,-123.2122311
"774",11472150,"F","NAD83",39.62487958,-123.3414017
"775",11472160,"S","NAD83",39.449329,-123.3980667
"776",11472200,"F","NAD83",39.6179353,-123.3566796
"777",11472500,"F","NAD83",39.6887672,-123.3594584
"778",11472800,"S","NAD83",39.8290433,-123.070842
"779",11472900,"S","NAD83",39.82071008,-123.0816755
"780",11473000,"F","NAD83",39.82626555,-123.092787
"781",11473100,"F","NAD83",39.82487658,-123.1413996
"782",11473500,"F","NAD83",39.809599,-123.1386214
"783",11473530,"F","NAD83",39.84154269,-123.2775148
"784",11473600,"F","NAD83",39.83043198,-123.1833454
"785",11473700,"F","NAD83",39.74904414,-123.1811214
"786",11473800,"F","NAD83",39.64904555,-123.1211188
"787",11473900,"F","NAD83",39.70626687,-123.3252913
"788",11473980,"F","NAD83",39.71237785,-123.342514
"789",11474400,"F","NAD83",39.91376406,-123.2497379
"790",11474500,"S","NAD83",39.9373742,-123.3469626
"791",11474700,"F","NAD83",40.03709319,-123.5539129
"792",11474750,"F","NAD83",40.0943149,-123.5094693
"793",11474780,"F","NAD83",40.11014836,-123.4675244
"794",11474781,"F","NAD83",40.11014836,-123.4675244
"795",11475000,"F","NAD83",40.2182,-123.63253
"796",11475100,"F","NAD83",40.2370885,-123.635864
"797",11475500,"F","NAD83",39.71904456,-123.652796
"798",11475560,"F","NAD83",39.7295997,-123.6439073
"799",11475610,"S","NAD83",39.6715454,-123.4983497
"800",11475700,"F","NAD83",39.7623764,-123.5427963
"801",11475800,"F","NAD83",39.8745957,-123.7205775
"802",11475940,"F","NAD83",40.0740346,-123.7700277
"803",11476000,"F","NAD83",40.09292279,-123.799751
"804",11476500,"F","NAD83",40.18181004,-123.7761426
"805",11476600,"S","NAD83",40.351528,-124.0050423
"806",11476700,"F","NAD83",40.4081949,-123.9011523
"807",11477000,"F","NAD83",40.49152384,-124.0997699
"808",11477400,"F","NAD83",40.48375316,-123.5875363
"809",11477425,"S","NAD83",40.46430877,-123.6008694
"810",11477450,"S","NAD83",40.46375317,-123.605314
"811",11477475,"F","NAD83",40.4829196,-123.6089257
"812",11477476,"F","NAD83",40.4829196,-123.6089257
"813",11477500,"F","NAD83",40.4845857,-123.6580935
"814",11477700,"F","NAD83",40.44430835,-123.6553145
"815",11478000,"F","NAD83",40.46791759,-123.7997627
"816",11478400,"F","NAD83",40.4743054,-123.8833758
"817",11478500,"F","NAD83",40.48041636,-123.890876
"818",11479000,"F","NAD83",40.5706898,-124.0497717
"819",11479500,"F","NAD83",40.5376347,-124.0633818
"820",11479700,"F","NAD83",40.70262865,-124.1567245
"821",11480000,"F","NAD83",40.7915195,-124.0039459
"822",11480390,"F","NAD83",40.28431329,-123.3353034
"823",11480410,"F","NAD83",40.37097808,-123.4361411
"824",11480500,"F","NAD83",40.45819874,-123.5108673
"825",11480750,"F","NAD83",40.7637446,-123.8900542
"826",11480780,"F","NAD83",40.84624116,-123.9828363
"827",11480800,"F","NAD83",40.88624107,-123.9417258
"828",11481000,"F","NAD83",40.9098497,-124.0606183
"829",11481200,"S","NAD83",41.0098479,-124.0814555
"830",11481500,"F","NAD83",40.90596479,-123.815335
"831",11482000,"F","NAD83",40.95818539,-123.8372815
"832",11482110,"F","NAD83",41.060683,-123.8670069
"833",11482120,"F","NAD83",41.08901555,-123.907564
"834",11482125,"F","NAD83",41.08846,-123.9083973
"835",11482130,"F","NAD83",41.1173484,-123.9128425
"836",11482200,"F","NAD83",41.1717918,-123.9497889
"837",11482468,"F","NAD83",41.3220674,-124.0206264
"838",11482500,"F","NAD83",41.2992896,-124.0511825
"839",11488700,"F","NAD83",41.6721062,-121.2580392
"840",11489500,"F","NAD83",41.5465435,-121.9183368
"841",11490000,"F","NAD83",41.59154288,-121.9094478
"842",11490500,"F","NAD83",41.7165397,-122.0011175
"843",11512000,"F","NAD83",41.97486349,-122.3644638
"844",11512500,"F","NAD83",41.97208569,-122.3691862
"845",11516530,"F","NAD83",41.92791865,-122.4441882
"846",11516600,"F","NAD83",41.91819465,-122.5636365
"847",11516750,"S","NAD83",41.4712593,-122.4408518
"848",11516900,"F","NAD83",41.75292395,-122.3005717
"849",11517000,"S","NAD83",41.70903196,-122.5380787
"850",11517500,"F","NAD83",41.8229179,-122.5955813
"851",11517800,"F","NAD83",41.89430115,-122.823367
"852",11517900,"F","NAD83",41.4015341,-122.6533582
"853",11517950,"F","NAD83",41.3393118,-122.7197485
"854",11518000,"F","NAD83",41.32153425,-122.7228039
"855",11518050,"F","NAD83",41.30375579,-122.7766945
"856",11518200,"F","NAD83",41.2956996,-122.810029
"857",11518300,"F","NAD83",41.32819846,-122.8411416
"858",11518310,"F","NAD83",41.34430955,-122.830308
"859",11518600,"F","NAD83",41.63319568,-122.7478075
"860",11519000,"F","NAD83",41.58652456,-123.0044807
"861",11519500,"F","NAD83",41.64069017,-123.015037
"862",11520000,"F","NAD83",41.7748543,-123.0344836
"863",11520500,"F","NAD83",41.8537379,-123.2322733
"864",11521000,"F","NAD83",41.78873747,-123.3072754
"865",11521500,"F","NAD83",41.83512325,-123.3831113
"866",11522200,"F","NAD83",41.74318137,-123.3556097
"867",11522260,"F","NAD83",41.5248458,-123.527561
"868",11522300,"F","NAD83",41.22207858,-123.2511584
"869",11522400,"F","NAD83",41.2670767,-123.3044946
"870",11522500,"S","NAD83",41.3765154,-123.4770026
"871",11523000,"F","NAD83",41.3034599,-123.5345036
"872",11523030,"F","NAD83",41.2401274,-123.544225
"873",11523050,"F","NAD83",41.24012608,-123.6581165
"874",11523200,"F","NAD83",41.1112571,-122.7055788
"875",11523700,"S","NAD83",41.09292298,-122.7539134
"876",11524000,"F","NAD83",40.9843126,-122.6711323
"877",11525430,"F","NAD83",40.64681495,-122.6272392
"878",11525500,"F","NAD83",40.7247222,-122.801111
"879",11525530,"1","NAD83",40.7245899,-122.8347458
"880",11525535,"S","NAD83",40.71486778,-122.8361346
"881",11525540,"U","NAD83",40.6975,-122.8530556
"882",11525600,"F","NAD83",40.67625718,-122.8305783
"883",11525630,"S","NAD83",40.68653456,-122.8611348
"884",11525655,"S","NAD83",40.6726453,-122.9205805
"885",11525670,"S","NAD83",40.65181225,-122.9144689
"886",11525750,"U","NAD83",40.6857006,-122.9339144
"887",11525800,"F","NAD83",40.67070068,-122.9428032
"888",11525854,"F","NAD83",40.64527778,-122.9566667
"889",11525900,"F","NAD83",40.65014495,-122.9853039
"890",11526000,"F","NAD83",40.6673669,-122.9936377
"891",11526250,"1","NAD83",40.7284768,-123.0619736
"892",11526400,"S","NAD83",40.76653148,-123.1144757
"893",11526500,"U","NAD83",40.7818089,-123.1283653
"894",11527000,"F","NAD83",40.7887498,-123.4400401
"895",11527400,"F","NAD83",40.9456916,-123.3830998
"896",11527500,"F","NAD83",40.9181918,-123.4108774
"897",11528000,"F","NAD83",40.8920791,-123.5844934
"898",11528100,"F","NAD83",40.3748675,-123.3275275
"899",11528200,"F","NAD83",40.608197,-123.451147
"900",11528400,"F","NAD83",40.5193119,-123.0858592
"901",11528440,"F","NAD83",40.5529221,-123.1436387
"902",11528500,"F","NAD83",40.62597465,-123.434758
"903",11528700,"F","NAD83",40.6498627,-123.4942046
"904",11529000,"F","NAD83",40.841525,-123.5678243
"905",11529500,"F","NAD83",40.889579,-123.6011606
"906",11529800,"F","NAD83",40.9470768,-123.660887
"907",11530000,"F","NAD83",41.049852,-123.673668
"908",11530020,"F","NAD83",41.05151855,-123.6808905
"909",11530150,"F","NAD83",41.27262436,-123.7900645
"910",11530300,"F","NAD83",41.44984419,-123.895625
"911",11530500,"F","NAD83",41.5109543,-123.9795164
"912",11531000,"F","NAD83",41.8473352,-123.967575
"913",11531500,"F","NAD83",41.85455734,-123.970353
"914",11532000,"F","NAD83",41.7915024,-124.026187
"915",11532500,"F","NAD83",41.7915026,-124.0761887
"916",11532620,"F","NAD83",41.742059,-124.1028553
"917",11532700,"F","NAD83",41.92150126,-124.1470273
"918",11533000,"F","NAD83",41.9598342,-124.2034195
"919",14361590,"S","NAD83",42.00623585,-123.1575489
"920",14361600,"S","NAD83",42.00429156,-123.1511597
"921",0,"S","NAD83",38.1071408,-121.6449539
"926",9423350,"F","NAD83",35.24498915,-115.2988759
"927",9424050,"F","NAD83",34.5083432,-114.6035739
"928",9424170,"T","NAD83",34.30001466,-114.1632813
"929",9427520,"T","NAD83",34.29557035,-114.140225
"930",9427600,"T","NAD83",34.2916814,-114.1577255
"931",9427800,"T","NAD83",34.27918159,-114.1480029
"932",9428200,"T","NAD83",34.25418165,-114.1980043
"933",9428530,"F","NAD83",34.1652933,-114.3730098
"934",9429000,"T","NAD83",33.7319659,-114.5118999
"935",9429003,"T","NAD83",33.7316881,-114.5127333
"936",9429010,"T","NAD83",33.7319659,-114.5118999
"937",9429100,"T","NAD83",33.71946626,-114.4980105
"938",9429130,"T","NAD83",33.6839115,-114.5377335
"939",9429155,"T","NAD83",33.57474765,-114.5463436
"940",9429160,"T","NAD83",33.53502644,-114.5605103
"941",9429170,"T","NAD83",33.50919375,-114.5774549
"942",9429180,"T","NAD83",33.4916942,-114.6035666
"943",9429190,"T","NAD83",33.43391809,-114.6294005
"944",9429200,"T","NAD83",33.42780713,-114.6732907
"945",9429210,"T","NAD83",33.39697468,-114.72357
"946",9429220,"T","NAD83",33.36142018,-114.7230144
"947",9429225,"T","NAD83",33.3564203,-114.7185698
"948",9429230,"T","NAD83",33.3511427,-114.7141253
"949",9429490,"T","NAD83",32.88365386,-114.467448
"950",9429500,"T","NAD83",32.8830983,-114.4666147
"951",9429600,"T","NAD83",32.8122666,-114.5149494
"952",9521100,"T","NAD83",32.73171354,-114.6327306
"953",9523000,"T","NAD83",32.8714319,-114.480504
"954",9523200,"T","NAD83",32.8180998,-114.5146716
"955",9523400,"T","NAD83",32.82448865,-114.5418948
"956",9523600,"T","NAD83",32.80865585,-114.5882852
"957",9523800,"T","NAD83",32.79365629,-114.6146748
"958",9523900,"T","NAD83",32.77726787,-114.6357865
"959",9524000,"T","NAD83",32.7767123,-114.6355087
"960",9524500,"T","NAD83",32.7750457,-114.6341198
"961",9524700,"5","NAD83",32.73408333,-114.6230556
"962",9525000,"T","NAD83",32.7333801,-114.623008
"963",9526200,"S","NAD83",32.76837927,-114.6555093
"964",9526500,"T","NAD83",32.75004657,-114.706344
"965",9527000,"T","NAD83",32.737547,-114.7163443
"966",9527500,"T","NAD83",32.73532488,-114.7238446
"967",9527590,"S","NAD83",32.71416667,-114.9438889
"968",9527594,"S","NAD83",33.0905961,-115.4502627
"969",9527597,"S","NAD83",33.53808109,-115.9186083
"970",9527600,"S","NAD83",32.70532655,-114.968023
"971",9527630,"5","NAD83",32.7094932,-115.0254425
"972",9527660,"5","NAD83",32.70557669,-115.0344429
"973",9527700,"S","NAD83",32.70425,-115.0481139
"974",9529600,"T","NAD83",32.81559999,-114.5477283
"975",9529700,"T","NAD83",32.80421147,-114.5763403
"976",9529800,"T","NAD83",32.79643395,-114.5985632
"977",9529900,"T","NAD83",32.7747679,-114.6335642
"978",9530000,"T","NAD83",32.73726888,-114.621897
"979",9530400,"T","NAD83",32.7564352,-114.6860657
"980",9530500,"T","NAD83",32.74615776,-114.6943992
"981",10250600,"F","NAD83",36.26494685,-117.1786704
"982",10250800,"F","NAD83",36.3207222,-117.5225278
"983",10251000,"F","NAD83",36.9179936,-117.2939587
"984",10251100,"F","NAD83",36.5993918,-117.0136699
"985",10251259,"S","NAD83",36.3866218,-116.4236549
"986",10251290,"1","NAD83",35.88569444,-116.23425
"987",10251300,"S","NAD83",35.848577,-116.2300238
"988",10251330,"1","NAD83",35.79021765,-116.2061887
"989",10251335,"1","NAD83",35.80094444,-116.1944167
"990",10251350,"F","NAD83",35.7810833,-115.898069
"991",10251375,"S","NAD83",35.6958028,-116.2514107
"992",10252300,"F","NAD83",35.46803824,-115.5091629
"993",10252330,"F","NAD83",35.46664968,-115.4869399
"994",10253080,"F","NAD83",34.55000359,-115.1077524
"995",10253320,"F","NAD83",34.11778404,-116.3083436
"996",10253350,"F","NAD83",34.12000347,-116.0961148
"997",10253540,"F","NAD83",33.62502237,-115.3230362
"998",10253600,"F","NAD83",33.862791,-115.5102636
"999",10254050,"F","NAD83",33.44697395,-115.8433289
"1000",10254670,"F","NAD83",33.10444444,-115.5441667
"1001",10254730,"F","NAD83",33.19892768,-115.5969343
"1002",10254970,"F","NAD83",32.6658925,-115.5030501
"1003",10255200,"F","NAD83",32.6736725,-116.0814039
"1004",10255550,"F","NAD83",33.10476565,-115.6644382
"1005",10255700,"F","NAD83",33.11865416,-116.4352927
"1006",10255800,"F","NAD83",33.3736453,-116.4275137
"1007",10255805,"F","NAD83",33.36503449,-116.41668
"1008",10255810,"S","NAD83",33.27916667,-116.4305556
"1009",10255820,"F","NAD83",33.1472647,-116.3508454
